Date,LINTGEB ID Equity,IPCBDYA LN Equity,JOHUOYA LN Equity,BAREBIN LN Equity,LIOSSFI LN Equity,FSMEQIA LN Equity,JPMEMBA LN Equity,FSAPLBA LN Equity,FSGEMBA LN Equity,MNKS LN Equity,ATT LN Equity,LINTGED ID Equity
25/10/2010,#N/A N/A,#N/A N/A,0.8401,#N/A N/A,#N/A N/A,#N/A N/A,213.7,356.04,356.06,340,302,#N/A N/A
26/10/2010,#N/A N/A,#N/A N/A,0.8349,#N/A N/A,#N/A N/A,#N/A N/A,210.7,350.89,351.09,337,301.5,#N/A N/A
27/10/2010,#N/A N/A,#N/A N/A,0.8304,#N/A N/A,#N/A N/A,#N/A N/A,208.1,345.59,348.2,333,301.5,#N/A N/A
28/10/2010,#N/A N/A,#N/A N/A,0.8286,#N/A N/A,#N/A N/A,#N/A N/A,207.2,346.23,348.18,335,304,#N/A N/A
29/10/2010,#N/A N/A,#N/A N/A,0.8274,#N/A N/A,#N/A N/A,#N/A N/A,206.9,345.35,347.3,331,304,#N/A N/A
01/11/2010,#N/A N/A,#N/A N/A,0.8299,#N/A N/A,162.28,100,209.6,348.53,347.96,334,304.5,#N/A N/A
02/11/2010,#N/A N/A,#N/A N/A,0.8395,#N/A N/A,161.62,99.92,210.5,351.12,350.71,338.4,305,#N/A N/A
03/11/2010,#N/A N/A,#N/A N/A,0.8315,#N/A N/A,161.78,100.03,210.7,351.45,350.44,338.5,305,#N/A N/A
04/11/2010,#N/A N/A,#N/A N/A,0.833,#N/A N/A,163.54,100.49,211,355.72,352.82,345.8,306.5,#N/A N/A
05/11/2010,#N/A N/A,#N/A N/A,0.8324,#N/A N/A,164.27,100.85,212.5,357.42,352.27,347.6,311.5,#N/A N/A
08/11/2010,#N/A N/A,#N/A N/A,0.8337,#N/A N/A,164.78,101.18,212.9,360.41,354.01,347.1,310,#N/A N/A
09/11/2010,#N/A N/A,#N/A N/A,0.8343,#N/A N/A,166.34,101.07,213.1,359.47,354.72,349.2,314.5,#N/A N/A
10/11/2010,#N/A N/A,#N/A N/A,0.8339,#N/A N/A,166.06,100.54,212.5,359.09,355.13,344,312.5,#N/A N/A
11/11/2010,#N/A N/A,#N/A N/A,0.8273,#N/A N/A,163.88,99.95,210.8,357.73,354.3,343,311.5,#N/A N/A
12/11/2010,#N/A N/A,#N/A N/A,0.8278,#N/A N/A,163.73,99.87,208.8,355.43,349.31,340.2,311.5,#N/A N/A
15/11/2010,#N/A N/A,#N/A N/A,0.8273,#N/A N/A,164.07,99.65,206.6,353.33,349.35,340.3,311.5,#N/A N/A
16/11/2010,#N/A N/A,#N/A N/A,0.8234,#N/A N/A,162.76,99.68,207.2,352.52,350.78,335,309.5,#N/A N/A
17/11/2010,#N/A N/A,#N/A N/A,0.8188,#N/A N/A,162.35,98.99,205.1,350.04,347.56,333.1,310.25,#N/A N/A
18/11/2010,#N/A N/A,#N/A N/A,0.8267,#N/A N/A,163.75,99.59,207.4,351.19,348.5,338.6,310,#N/A N/A
19/11/2010,#N/A N/A,#N/A N/A,0.8244,#N/A N/A,163.27,100.46,206.8,349.95,349.49,337.4,314,#N/A N/A
22/11/2010,#N/A N/A,#N/A N/A,0.8271,#N/A N/A,163.5,101.6,209.3,352.57,352.39,337.4,310.5,#N/A N/A
23/11/2010,#N/A N/A,#N/A N/A,0.8196,#N/A N/A,162.45,101.18,205.3,347.69,349.63,332,310,#N/A N/A
24/11/2010,#N/A N/A,#N/A N/A,0.8148,#N/A N/A,161.51,100.99,205.5,351.58,350.9,335.6,312,#N/A N/A
25/11/2010,#N/A N/A,#N/A N/A,0.8175,#N/A N/A,162.46,102.11,208.2,354.3,354.02,339.5,313.5,#N/A N/A
26/11/2010,#N/A N/A,#N/A N/A,0.815,#N/A N/A,162.24,102.16,206.6,351.94,350.81,338.2,313,#N/A N/A
29/11/2010,#N/A N/A,#N/A N/A,0.8175,#N/A N/A,162.29,102.57,208.8,355.55,354.68,337.8,319,#N/A N/A
30/11/2010,#N/A N/A,#N/A N/A,0.8069,#N/A N/A,160.91,101.98,208.6,355.38,354.35,336,319.5,#N/A N/A
01/12/2010,#N/A N/A,#N/A N/A,0.808,#N/A N/A,162.49,101.66,209.6,357.27,356.28,341.5,321.5,#N/A N/A
02/12/2010,#N/A N/A,#N/A N/A,0.8177,#N/A N/A,164.17,102.87,212.9,361.54,361.13,346.3,322.5,#N/A N/A
03/12/2010,#N/A N/A,#N/A N/A,0.8245,#N/A N/A,165.22,103.42,214,363.93,364.62,345.8,322.5,#N/A N/A
06/12/2010,#N/A N/A,#N/A N/A,0.8241,#N/A N/A,165.29,103.44,214.8,364.55,364.97,351.2,322.5,#N/A N/A
07/12/2010,#N/A N/A,#N/A N/A,0.8309,#N/A N/A,167.53,103.31,214.9,364.11,364.73,355,323,#N/A N/A
08/12/2010,#N/A N/A,#N/A N/A,0.8317,#N/A N/A,167.51,103.09,212.8,360.13,360.98,351.3,323.5,#N/A N/A
09/12/2010,#N/A N/A,#N/A N/A,0.8351,#N/A N/A,168.03,103.61,212.4,363.9,363.06,353.2,323.5,#N/A N/A
10/12/2010,#N/A N/A,#N/A N/A,0.8343,#N/A N/A,167.39,103.31,210,361.02,360.02,355.5,322.25,#N/A N/A
13/12/2010,#N/A N/A,#N/A N/A,0.839,#N/A N/A,168.47,103.95,211.6,363.95,362.57,360.8,323.25,#N/A N/A
14/12/2010,#N/A N/A,#N/A N/A,0.8399,#N/A N/A,169.36,103.74,212.6,364.17,363.47,363,323.5,#N/A N/A
15/12/2010,#N/A N/A,#N/A N/A,0.8422,#N/A N/A,170.16,105.09,213.6,366.84,366.23,361.9,323.5,#N/A N/A
16/12/2010,#N/A N/A,#N/A N/A,0.8465,#N/A N/A,171.13,105.45,212.7,366.59,366.51,358,323.5,#N/A N/A
17/12/2010,#N/A N/A,#N/A N/A,0.8442,#N/A N/A,171.3,106.04,213.5,368.72,367.68,357.7,322,#N/A N/A
20/12/2010,#N/A N/A,#N/A N/A,0.8468,#N/A N/A,172.33,106.63,213.4,367.78,366.74,356.1,324.5,#N/A N/A
21/12/2010,#N/A N/A,#N/A N/A,0.8498,#N/A N/A,172.37,107.23,215.9,372.03,370.21,359,324.5,#N/A N/A
22/12/2010,#N/A N/A,#N/A N/A,0.8519,#N/A N/A,172.68,107.12,217.7,373.91,372.22,356.9,325.5,#N/A N/A
23/12/2010,#N/A N/A,#N/A N/A,0.8564,#N/A N/A,173,107.53,218.9,376.45,374.84,355.3,325.5,#N/A N/A
24/12/2010,#N/A N/A,#N/A N/A,0.856,#N/A N/A,172.94,107.25,217.6,374.51,374.56,355,325.5,#N/A N/A
27/12/2010,#N/A N/A,#N/A N/A,0.856,#N/A N/A,172.94,107.25,217.6,374.51,374.56,355,325.5,#N/A N/A
28/12/2010,#N/A N/A,#N/A N/A,0.856,#N/A N/A,172.94,107.25,217.6,374.51,374.56,355,325.5,#N/A N/A
29/12/2010,#N/A N/A,#N/A N/A,0.8561,#N/A N/A,173.39,107.38,219.4,381.03,379.81,357.4,325.5,#N/A N/A
30/12/2010,#N/A N/A,#N/A N/A,0.8544,#N/A N/A,173.28,107.06,220.2,382.39,382.19,355.5,325.5,#N/A N/A
31/12/2010,#N/A N/A,#N/A N/A,0.8496,#N/A N/A,173.28,106.15,220.3,379.74,381.03,356.6,327.5,#N/A N/A
03/01/2011,#N/A N/A,#N/A N/A,0.8496,#N/A N/A,173.28,106.15,220.3,379.74,381.03,356.6,327.5,#N/A N/A
04/01/2011,#N/A N/A,#N/A N/A,0.8586,#N/A N/A,174.71,106.09,222.1,381.5,380.35,357.1,327.25,#N/A N/A
05/01/2011,#N/A N/A,#N/A N/A,0.8535,#N/A N/A,174.87,105.49,221.1,379.25,375.38,357.5,327,#N/A N/A
06/01/2011,#N/A N/A,#N/A N/A,0.8623,#N/A N/A,176.06,106.45,222.2,382.41,378.37,357.6,327.5,#N/A N/A
07/01/2011,#N/A N/A,#N/A N/A,0.8579,#N/A N/A,176.02,106.4,220.9,381.54,377.26,357.3,327.5,#N/A N/A
10/01/2011,#N/A N/A,#N/A N/A,0.8558,#N/A N/A,175.97,105.11,216.9,379.48,373.67,358.4,327.5,#N/A N/A
11/01/2011,#N/A N/A,#N/A N/A,0.8576,#N/A N/A,177.11,105.56,217.3,379.9,373.79,359.8,330,#N/A N/A
12/01/2011,#N/A N/A,#N/A N/A,0.8559,#N/A N/A,177.33,105.4,219.1,380.24,375.01,359.5,332.5,#N/A N/A
13/01/2011,#N/A N/A,#N/A N/A,0.8513,#N/A N/A,176.79,104.8,217.3,376.81,371.13,361.3,334.5,#N/A N/A
14/01/2011,#N/A N/A,#N/A N/A,0.848,#N/A N/A,176.19,104.17,214.7,374.15,368.13,359.5,338.5,#N/A N/A
17/01/2011,#N/A N/A,#N/A N/A,0.8566,#N/A N/A,176.05,104.23,213.3,372.99,366.73,358.4,338.5,#N/A N/A
18/01/2011,#N/A N/A,#N/A N/A,0.859,#N/A N/A,176.84,104.11,211.9,372.59,366.7,360.8,338,#N/A N/A
19/01/2011,#N/A N/A,#N/A N/A,0.8592,#N/A N/A,176.89,104.04,211.5,376.47,367.91,358,339,#N/A N/A
20/01/2011,#N/A N/A,#N/A N/A,0.8448,#N/A N/A,174.25,102.87,210,372.26,363.95,355,338.25,#N/A N/A
21/01/2011,#N/A N/A,#N/A N/A,0.8433,#N/A N/A,174.44,103.37,208.3,369.52,362.17,355.6,335.5,#N/A N/A
24/01/2011,#N/A N/A,#N/A N/A,0.8489,#N/A N/A,174.95,103.48,207.5,368.59,360.99,358.9,335.5,#N/A N/A
25/01/2011,#N/A N/A,#N/A N/A,0.8484,#N/A N/A,174.45,104.72,210,373.06,364.48,353.6,335.5,#N/A N/A
26/01/2011,#N/A N/A,#N/A N/A,0.8569,#N/A N/A,176.26,105.25,210,373.63,363.8,356,335.5,#N/A N/A
27/01/2011,#N/A N/A,#N/A N/A,0.8544,#N/A N/A,178.13,104.33,209.5,372.75,361.89,357.1,335.75,#N/A N/A
28/01/2011,#N/A N/A,#N/A N/A,0.8484,#N/A N/A,177.44,103.92,206.6,372.22,360.85,354.1,335.25,#N/A N/A
31/01/2011,#N/A N/A,#N/A N/A,0.8407,#N/A N/A,176.18,102.82,202.3,369.27,356.64,349.5,334.5,#N/A N/A
01/02/2011,#N/A N/A,#N/A N/A,0.8451,#N/A N/A,176.92,102.07,200.8,364.29,353.11,351.5,334.5,#N/A N/A
02/02/2011,#N/A N/A,#N/A N/A,0.8494,#N/A N/A,177.84,102.28,203.3,366.2,353.98,351.7,334.5,#N/A N/A
03/02/2011,#N/A N/A,#N/A N/A,0.8455,#N/A N/A,177.01,101.81,201.9,366.48,353.49,350.5,334.5,#N/A N/A
04/02/2011,#N/A N/A,#N/A N/A,0.85,#N/A N/A,177.13,102.59,201.8,369.96,354.27,350.8,335.5,#N/A N/A
07/02/2011,#N/A N/A,#N/A N/A,0.8575,#N/A N/A,178.18,103.13,201.1,369.25,355.02,355.4,338.5,#N/A N/A
08/02/2011,#N/A N/A,#N/A N/A,0.8587,#N/A N/A,178.22,103.54,199.7,367.32,353.99,356.5,339.75,#N/A N/A
09/02/2011,#N/A N/A,#N/A N/A,0.8627,#N/A N/A,179.2,103.67,198.3,364.97,353.35,354,339.5,#N/A N/A
10/02/2011,#N/A N/A,#N/A N/A,0.8563,#N/A N/A,178.39,103.64,194.2,357.26,347.23,348.1,342,#N/A N/A
11/02/2011,#N/A N/A,#N/A N/A,0.8571,#N/A N/A,178.51,103.18,195.2,354.91,343.52,352.8,342.5,#N/A N/A
14/02/2011,#N/A N/A,#N/A N/A,0.8605,#N/A N/A,180.17,104.14,199.6,358.98,347.6,353.8,343.5,#N/A N/A
15/02/2011,#N/A N/A,#N/A N/A,0.8599,#N/A N/A,179.45,103.21,199.2,354.42,346.14,351.8,343.75,#N/A N/A
16/02/2011,#N/A N/A,#N/A N/A,0.8614,#N/A N/A,179.63,103.32,199.9,358.2,347.53,353.3,345,#N/A N/A
17/02/2011,#N/A N/A,#N/A N/A,0.8589,#N/A N/A,180.23,103.41,201.7,357.42,348.35,353.5,346.75,#N/A N/A
18/02/2011,#N/A N/A,#N/A N/A,0.8608,#N/A N/A,180.04,103.41,203.2,358.68,349.65,354.6,346,#N/A N/A
21/02/2011,#N/A N/A,#N/A N/A,0.8653,#N/A N/A,180.12,103.8,201.8,358.31,350.44,350.1,347,#N/A N/A
22/02/2011,#N/A N/A,#N/A N/A,0.852,#N/A N/A,177.89,103.6,199.3,353.44,345.83,348.7,345.25,#N/A N/A
23/02/2011,#N/A N/A,#N/A N/A,0.854,#N/A N/A,177.91,102.89,197,350.07,343.7,346.5,342.5,#N/A N/A
24/02/2011,#N/A N/A,#N/A N/A,0.844,#N/A N/A,176.12,102.68,195.3,348.6,341.33,344.4,342,#N/A N/A
25/02/2011,#N/A N/A,#N/A N/A,0.8464,#N/A N/A,176.96,103.4,199.3,353.56,344.49,350.3,343.5,#N/A N/A
28/02/2011,#N/A N/A,#N/A N/A,0.8558,#N/A N/A,177.28,103.19,199.4,350.48,342.17,345.5,344.5,#N/A N/A
01/03/2011,#N/A N/A,#N/A N/A,0.8574,#N/A N/A,178.13,103.7,200.2,353.73,345.33,342.7,343.5,#N/A N/A
02/03/2011,#N/A N/A,#N/A N/A,0.8448,#N/A N/A,177.92,102.43,198,349.74,342.64,338.3,340.5,#N/A N/A
03/03/2011,#N/A N/A,#N/A N/A,0.8543,#N/A N/A,180.42,103.21,200.6,353.44,347.57,341.8,340.5,#N/A N/A
04/03/2011,#N/A N/A,#N/A N/A,0.8613,#N/A N/A,182.29,104.25,203.6,358.25,350.54,342.1,340.75,#N/A N/A
07/03/2011,#N/A N/A,#N/A N/A,0.8595,#N/A N/A,182.95,103.64,202,355.66,348.85,342,340.75,#N/A N/A
08/03/2011,#N/A N/A,#N/A N/A,0.8552,#N/A N/A,181.53,103.53,203.7,360.78,351.53,347,340.25,#N/A N/A
09/03/2011,#N/A N/A,#N/A N/A,0.8581,#N/A N/A,183.12,104.71,205.3,357.68,350.09,344.5,341.5,#N/A N/A
10/03/2011,#N/A N/A,#N/A N/A,0.855,#N/A N/A,180.96,104.58,203,353.15,347.32,341,340.5,#N/A N/A
11/03/2011,#N/A N/A,#N/A N/A,0.8468,#N/A N/A,178.74,104.38,201.5,353.31,347.46,338.5,340.5,#N/A N/A
14/03/2011,#N/A N/A,#N/A N/A,0.84,#N/A N/A,179.69,104.03,202.2,354.5,347.22,334.3,340.5,#N/A N/A
15/03/2011,#N/A N/A,#N/A N/A,0.8215,#N/A N/A,174.82,102.94,197.7,346.63,342.05,330.6,338,#N/A N/A
16/03/2011,#N/A N/A,#N/A N/A,0.8244,#N/A N/A,176.01,102.28,198.9,347.49,341.75,326.2,335.5,#N/A N/A
17/03/2011,#N/A N/A,#N/A N/A,0.8205,#N/A N/A,176.4,101.3,195.1,341.52,337.47,333,333.75,#N/A N/A
18/03/2011,#N/A N/A,#N/A N/A,0.8318,#N/A N/A,178.51,102.12,195.1,344.1,338.69,332.7,334,#N/A N/A
21/03/2011,#N/A N/A,#N/A N/A,0.8383,#N/A N/A,180.11,102.52,197.7,346.09,339.16,339,335,#N/A N/A
22/03/2011,#N/A N/A,#N/A N/A,0.8376,#N/A N/A,180.1,102.69,197.4,345.37,338.66,337.5,335.75,#N/A N/A
23/03/2011,#N/A N/A,#N/A N/A,0.8338,#N/A N/A,179.8,102.96,200,348.44,342.38,338.2,335.75,#N/A N/A
24/03/2011,#N/A N/A,#N/A N/A,0.8438,#N/A N/A,181.16,103.93,203.6,353.14,346.73,345.4,337.25,#N/A N/A
25/03/2011,#N/A N/A,#N/A N/A,0.8474,#N/A N/A,181.88,105.06,206.4,360.13,351.74,348.3,343,#N/A N/A
28/03/2011,#N/A N/A,#N/A N/A,0.8505,#N/A N/A,182.68,105.73,207.3,362.25,354.6,349.4,343.5,#N/A N/A
29/03/2011,#N/A N/A,#N/A N/A,0.8496,#N/A N/A,181.85,105.19,208.6,362.32,356.07,351.9,349,#N/A N/A
30/03/2011,#N/A N/A,#N/A N/A,0.8575,#N/A N/A,182.76,105.75,209.7,367.61,359.51,352.5,349.5,#N/A N/A
31/03/2011,#N/A N/A,#N/A N/A,0.8573,#N/A N/A,182.46,105.94,211.2,368.44,361.61,354,349.5,#N/A N/A
01/04/2011,1.0209,#N/A N/A,0.8586,#N/A N/A,183.04,106.14,214.6,372.48,365.8,357.4,350,#N/A N/A
04/04/2011,1.0231,#N/A N/A,0.8642,#N/A N/A,184.93,106,215.9,373.36,367.61,358.4,350,#N/A N/A
05/04/2011,1.0163,#N/A N/A,0.8659,#N/A N/A,185.02,105.7,214,371.65,365,358.5,349.25,#N/A N/A
06/04/2011,1.0119,#N/A N/A,0.8669,#N/A N/A,185.51,105.51,215.7,372.97,366.43,359.9,349.5,#N/A N/A
07/04/2011,1.009,#N/A N/A,0.8608,#N/A N/A,184.83,105.33,214.4,372.45,365.34,359.5,348.5,#N/A N/A
08/04/2011,1.0101,#N/A N/A,0.8643,#N/A N/A,185.05,105.56,215.5,374.17,367.02,363,348.5,#N/A N/A
11/04/2011,1.0108,#N/A N/A,0.8626,#N/A N/A,185.33,105.25,214.4,372.05,364.59,365.7,348.5,#N/A N/A
12/04/2011,1.011,#N/A N/A,0.8583,#N/A N/A,184.35,105.93,213.3,368.44,361.76,360.5,346,#N/A N/A
13/04/2011,1.0131,#N/A N/A,0.8655,#N/A N/A,184.79,106.3,214.3,371.1,364.58,360.3,346,#N/A N/A
14/04/2011,1.0145,#N/A N/A,0.8617,#N/A N/A,184.27,105.91,211.7,370.4,362.67,360.7,348.5,#N/A N/A
15/04/2011,1.0162,#N/A N/A,0.87,#N/A N/A,185.97,106.21,211.2,368.98,360.53,361.5,349.5,#N/A N/A
18/04/2011,1.0158,#N/A N/A,0.8649,#N/A N/A,184.77,106.59,211.3,369.38,358.79,353.7,347,#N/A N/A
19/04/2011,1.0148,#N/A N/A,0.8615,#N/A N/A,184.49,106,208.3,366.63,358.97,356,342.5,#N/A N/A
20/04/2011,1.0186,#N/A N/A,0.8755,#N/A N/A,187.51,106.78,212.9,372.54,364.8,360.5,347.5,#N/A N/A
21/04/2011,1.0187,#N/A N/A,0.8734,#N/A N/A,187.99,106.41,213.6,374.65,365.13,357.9,348,#N/A N/A
22/04/2011,1.0187,#N/A N/A,0.8734,#N/A N/A,187.99,106.41,213.6,374.65,365.13,357.9,348,#N/A N/A
25/04/2011,1.0187,#N/A N/A,0.8734,#N/A N/A,187.99,106.41,213.6,374.65,365.13,357.9,348,#N/A N/A
26/04/2011,1.017,#N/A N/A,0.8774,#N/A N/A,188.48,106.8,212.8,373.28,365.73,361.3,347,#N/A N/A
27/04/2011,1.018,#N/A N/A,0.8859,#N/A N/A,190.21,107.43,213.3,373.44,364.71,363.5,347.5,#N/A N/A
28/04/2011,1.018,#N/A N/A,0.8842,#N/A N/A,190.87,107.43,211.6,372.44,364.73,364,347.5,#N/A N/A
29/04/2011,1.018,#N/A N/A,0.8842,#N/A N/A,190.87,107.43,211.6,372.44,364.73,364,347.5,#N/A N/A
02/05/2011,1.018,#N/A N/A,0.8842,#N/A N/A,190.87,107.43,211.6,372.44,364.73,364,347.5,#N/A N/A
03/05/2011,1.0308,#N/A N/A,0.8858,#N/A N/A,191.46,108.87,212.1,375.34,368.93,367.9,348,#N/A N/A
04/05/2011,1.0296,#N/A N/A,0.8874,#N/A N/A,190.32,108.75,208.3,371.54,364.76,361,348,#N/A N/A
05/05/2011,1.031,#N/A N/A,0.8832,#N/A N/A,188.92,108.57,205.8,370.21,361.45,359.2,348,#N/A N/A
06/05/2011,1.028,#N/A N/A,0.8817,#N/A N/A,188.36,108.91,207,368.81,360.83,359,348,#N/A N/A
09/05/2011,1.0292,#N/A N/A,0.8851,#N/A N/A,189.98,109.81,208.4,373.94,366.51,357.9,349,#N/A N/A
10/05/2011,1.0316,#N/A N/A,0.8955,#N/A N/A,190.99,110.74,208.7,374.34,367.3,361.2,349,#N/A N/A
11/05/2011,1.0324,#N/A N/A,0.9004,#N/A N/A,191.32,110.69,208.3,374.78,366.69,357.8,345,#N/A N/A
12/05/2011,1.0302,#N/A N/A,0.8932,#N/A N/A,189.43,111.25,205.5,372.19,363.99,354.7,344,#N/A N/A
13/05/2011,1.041,#N/A N/A,0.9036,#N/A N/A,190.93,112.68,207,375.52,366.1,357,344,#N/A N/A
16/05/2011,1.0351,#N/A N/A,0.8895,#N/A N/A,188.62,112.28,204.4,372.61,362.98,353.6,343.875,#N/A N/A
17/05/2011,1.0286,#N/A N/A,0.8921,#N/A N/A,188.84,111.65,203.9,371.93,362.9,350.6,343,#N/A N/A
18/05/2011,1.0353,#N/A N/A,0.8874,#N/A N/A,187.24,112.17,207.3,374.89,365.73,352.6,343,#N/A N/A
19/05/2011,1.0339,#N/A N/A,0.8962,#N/A N/A,188.44,112.74,206.4,376.87,365.5,355,343.5,#N/A N/A
20/05/2011,1.0351,#N/A N/A,0.8961,#N/A N/A,188.73,112.91,206.2,376.97,363.33,353.3,343.875,#N/A N/A
23/05/2011,1.0278,#N/A N/A,0.8858,#N/A N/A,186.74,112.47,203,370.76,358.73,347.4,343.5,#N/A N/A
24/05/2011,1.0215,#N/A N/A,0.8851,#N/A N/A,187.58,111.98,203.1,370.92,359.34,349,343.5,#N/A N/A
25/05/2011,1.0159,#N/A N/A,0.8846,#N/A N/A,186.97,111.29,202.8,366.73,356.43,347.2,343.5,#N/A N/A
26/05/2011,1.0188,#N/A N/A,0.887,#N/A N/A,188.73,111,203.5,369.17,357.33,348.4,343.5,#N/A N/A
27/05/2011,1.0219,#N/A N/A,0.8911,#N/A N/A,189.65,111.04,204.3,371.29,358.75,351,343.5,#N/A N/A
30/05/2011,1.0219,#N/A N/A,0.8911,#N/A N/A,189.65,111.04,204.3,371.29,358.75,351,343.5,#N/A N/A
31/05/2011,1.0238,#N/A N/A,0.8996,#N/A N/A,190.68,111.61,207,375.01,361.79,354.4,343.5,#N/A N/A
01/06/2011,1.0314,#N/A N/A,0.899,#N/A N/A,189.89,112.78,210.2,378.08,365.73,352.4,343.5,#N/A N/A
02/06/2011,1.0281,#N/A N/A,0.8928,#N/A N/A,188.79,112.03,208,374.62,363.65,353.2,347,#N/A N/A
03/06/2011,1.0284,#N/A N/A,0.89,#N/A N/A,188.88,111.47,208.1,375.36,365.56,354.2,347,#N/A N/A
06/06/2011,1.0284,#N/A N/A,0.8915,#N/A N/A,189.53,110.31,206.8,372.55,362.87,356.1,343.5,#N/A N/A
07/06/2011,1.0164,#N/A N/A,0.8925,#N/A N/A,190.24,109.94,206,371,362.33,355.5,345.5,#N/A N/A
08/06/2011,1.0129,#N/A N/A,0.8852,#N/A N/A,189.07,109.71,205.5,368.44,361.59,353.8,345.5,#N/A N/A
09/06/2011,1.0067,#N/A N/A,0.8847,#N/A N/A,189.11,109.04,204,366.06,359.75,352.5,346,#N/A N/A
10/06/2011,1.0154,#N/A N/A,0.8887,#N/A N/A,189.96,110.1,204.8,366.4,360.4,348.3,351,#N/A N/A
13/06/2011,1.0052,#N/A N/A,0.878,#N/A N/A,188.29,108.9,204,365.46,358.44,349.5,347.25,#N/A N/A
14/06/2011,1.0038,#N/A N/A,0.8802,#N/A N/A,189.27,108.67,202.4,365.38,358.05,350.9,348.125,#N/A N/A
15/06/2011,1.01,#N/A N/A,0.8815,#N/A N/A,190.59,109.96,204.2,367.97,361.51,347,346.75,#N/A N/A
16/06/2011,0.9999,#N/A N/A,0.8641,#N/A N/A,187.09,108.67,203,364.56,359.79,344.2,347.25,#N/A N/A
17/06/2011,0.9999,#N/A N/A,0.8678,#N/A N/A,188.12,109.1,200.7,362.5,358.34,343.9,344,#N/A N/A
20/06/2011,1.0026,#N/A N/A,0.8657,#N/A N/A,187.04,109.39,199.8,360.02,357.69,340.1,340.5,#N/A N/A
21/06/2011,1.0085,#N/A N/A,0.8698,#N/A N/A,187.94,110.06,201.7,364.31,360.71,344,342,#N/A N/A
22/06/2011,1.0157,#N/A N/A,0.8685,#N/A N/A,188.67,110.61,203.9,366.44,361.7,342.6,340,#N/A N/A
23/06/2011,1.0146,#N/A N/A,0.8666,#N/A N/A,187.96,110.69,204.2,368.01,361.66,339.5,342,#N/A N/A
24/06/2011,1.0133,#N/A N/A,0.8664,#N/A N/A,187.69,110.49,206,369.32,361.36,340.2,342,#N/A N/A
27/06/2011,1.01,#N/A N/A,0.8693,#N/A N/A,188.25,110.21,205.7,366.14,361.03,342,340,#N/A N/A
28/06/2011,1.0145,#N/A N/A,0.8698,#N/A N/A,188.72,111.08,207.4,367.55,363.62,341.9,340,#N/A N/A
29/06/2011,1.0183,#N/A N/A,0.8821,#N/A N/A,191.36,111.89,209.9,371.56,367.75,345,340,#N/A N/A
30/06/2011,1.0319,#N/A N/A,0.8839,#N/A N/A,192.41,111.98,212,379.04,372.68,347.5,342,#N/A N/A
01/07/2011,1.0394,#N/A N/A,0.8916,#N/A N/A,194.12,112.66,212.9,380.37,373.8,352.8,348,#N/A N/A
04/07/2011,1.0466,#N/A N/A,0.8994,#N/A N/A,195.8,113.57,215.3,383.63,375.9,353.9,345,#N/A N/A
05/07/2011,1.0538,#N/A N/A,0.9018,#N/A N/A,196.12,113.95,215.2,383.58,376.04,355.6,348,#N/A N/A
06/07/2011,1.0588,#N/A N/A,0.898,#N/A N/A,195.81,114.41,215.1,384.95,377.22,353.3,345.75,#N/A N/A
07/07/2011,1.0619,#N/A N/A,0.8998,#N/A N/A,196.7,114.98,217.3,387.12,379.12,357.4,345.875,#N/A N/A
08/07/2011,1.0669,#N/A N/A,0.9061,#N/A N/A,197.89,115.54,218.3,390.35,381.37,353.4,345.75,#N/A N/A
11/07/2011,1.0591,#N/A N/A,0.8956,#N/A N/A,195.7,114.92,214,385.89,377.04,353.8,346.375,#N/A N/A
12/07/2011,1.0529,#N/A N/A,0.8821,#N/A N/A,192.47,114.08,209.7,381.94,372.35,352.6,345,#N/A N/A
13/07/2011,1.0496,#N/A N/A,0.8842,#N/A N/A,193.09,113.67,209.4,382.8,373.63,353.5,345.25,#N/A N/A
14/07/2011,1.0413,#N/A N/A,0.8839,#N/A N/A,193.47,113.11,210.3,379.62,370.75,353.6,345,#N/A N/A
15/07/2011,1.0373,#N/A N/A,0.8821,#N/A N/A,193.64,112.19,209.2,379.21,370.77,353.8,346,#N/A N/A
18/07/2011,1.0322,#N/A N/A,0.872,1683,192.11,112.06,208.3,379.74,371.46,348.9,342.25,#N/A N/A
19/07/2011,1.025,#N/A N/A,0.8734,1704,192.19,111.3,207.6,381.2,373.65,352.2,347,#N/A N/A
20/07/2011,1.0361,#N/A N/A,0.8789,1724,193.23,112.48,210.5,386.05,376.22,355.9,344.875,#N/A N/A
21/07/2011,1.0348,#N/A N/A,0.8793,1712,193.42,111.76,207.7,385.7,374.01,350.7,351,#N/A N/A
22/07/2011,1.0407,#N/A N/A,0.8887,1761,195.24,112.13,210.3,386.41,376.6,353.5,352.25,#N/A N/A
25/07/2011,1.0411,#N/A N/A,0.8868,1753,195.23,112.27,209.2,385.48,375.29,349.5,351.625,#N/A N/A
26/07/2011,1.0376,#N/A N/A,0.8866,1749,196.26,111.45,209,385.55,374.66,350.9,351.625,#N/A N/A
27/07/2011,1.0367,#N/A N/A,0.8851,1743,195.51,111.2,209.7,387.46,375.9,344.1,353,#N/A N/A
28/07/2011,1.0262,#N/A N/A,0.8748,1696,192.9,109.98,207.5,387.28,373.78,345.1,347.5,#N/A N/A
29/07/2011,1.0184,#N/A N/A,0.8717,1694,192.65,109.65,207.5,386.87,372.78,340.5,347.375,#N/A N/A
